2017-02-22 23:41:43,@Sirpech1 @CLewandowski_ @dcexaminer Nope @CNN and @MSNBC are #fakenews https://t.co/fbJIbZOLXq
2017-02-22 23:41:39,How long until @POTUS @realDonaldTrump says it's #fakenews ? Let the countdown begin! https://t.co/SSOtbkbLwC
2017-02-22 23:41:32,#FakeNews Alert | FULL: President Donald Trump Press Conference in the East Room. Feb 16. 2017. 2/16/2017 https://t.co/RXtGnXg5Ij
2017-02-22 23:41:09,@thehill and this is why #fakenews exist... Not true https://t.co/oEERVKoADS
2017-02-22 23:41:04,"#fakenews via @smokefreegenMN ⬆

Fact: #FDA openly admits age-based prohibition has been &amp; continues to be an utter… https://t.co/P6foucSrx3"
2017-02-22 23:41:01,#FAKENEWS polls show more than 50% American people think #media treating me so unfair. You know the #truth! Making… https://t.co/Qs8Kw9lKOo
2017-02-22 23:40:35,@5hardtop1999  thinks that Christians only should live in this country. . #fakepatriot #fakechristian #fakenews… https://t.co/MT9qsKX4hp
2017-02-22 23:40:27,"Fake Yapper: ""CNN is #FakeNews? #CNNLeaks? NO! Look at the squirrel!"" https://t.co/GSH57WB5c3"
2017-02-22 23:40:20,You mean severely edit clips like he did last time? #FakeNews https://t.co/5HwptDJljg
2017-02-22 23:40:02,#CNNLeaks watching 45s minions get excited about #fakenews https://t.co/RSKoS2Y5o7
2017-02-22 23:39:53,Ahhh I see why Geroge hates Trump now! #MAGA #TRUMP #fuckglobalisim #deepstate #fakenews #MSMfail #illuminatti… https://t.co/PPzTBon3IH
2017-02-22 23:39:45,LOL! Watch out .@jaketapper #WikiLeaks already called you out! #CNN &lt;-- #FakeNews #CertainlyNotNews… https://t.co/SO5wwDBfPH
2017-02-22 23:39:38,Most people want to fit in with the majority. Hence the #Propaganda / #FakeNews polls pushing the Conservatives ove… https://t.co/8902AYmGq4
2017-02-22 23:39:27,@CNNPolitics Paid protesters from The Townhall Project. Constituents my ass. #FakeNews https://t.co/Hsn8qOtPkb
2017-02-22 23:39:26,"#StandingRock

Cons spreading #FakeNews
accusing other ppl
of spreading #FakeNews
b/c
#FakeNews is
easier to digest… https://t.co/zJh8vveJzY"
2017-02-22 23:39:10,https://t.co/i0Fqr0w00U more #fakenews
2017-02-22 23:39:04,Still a better journalist than the ones on #fakenews @CNN . And much cuter too! https://t.co/ZyqVwOXYs2
2017-02-22 23:38:55,"#MSM all #FakeNews @FoxNews @CNN @CNBC @ABC @NBCNews CIA Fundings and Manipulation of the US News Media
https://t.co/aIUGqcuiPx"
2017-02-22 23:38:36,Carol claimed @NewDay lies about reports. I kindly asked her to back up that claim. She blocked me. Ask her what… https://t.co/wlHFpXyHm9
2017-02-22 23:38:31,"They can't help say it, let me help, Illegal, Illegal #fakenews https://t.co/USe00TD4QW"
2017-02-22 23:38:29,"I had to.. lol
#gomerPyle #potus #pence #trump #fakeNews #soCalledAdministration #maga #sargent #nasa… https://t.co/Yzzf8n6gM1"
2017-02-22 23:38:17,You've obviously forget you were in the Executive 4 most of the last 10 years. Simply making mischief. #fakenews https://t.co/ptDbClXkh8
2017-02-22 23:38:05,"Despite #fakenews propaganda, Trump has nothing on previous presidents when it comes to chaos 
https://t.co/MZUGEeMiSS"
2017-02-22 23:37:39,@cnn is utter garbage @brianstelter and you should just admit to some of the #FakeNews you guys produce https://t.co/CNuWFl8BbF
2017-02-22 23:36:56,@Project_Veritas  Nothing new there. They did the same to Bernie shutting off his mic  @SenSanders  when he call… https://t.co/I1pGhnmApG
2017-02-22 23:36:34,Feb 17 2017 - DON LEMON Walks Off Set After Temper Tantrum - YouTube I guess #FakeNews biting you in the ass Don lol https://t.co/eoGMlRLvcs
2017-02-22 23:36:11,"DAPL does not cross through the #StandingRock reservation, nor does it come even remotely close to Lake Oahe. Stop… https://t.co/Lfna6xkGIN"
2017-02-22 23:36:04,"@Sirpech1 @kayleighmcenany Uh yeah, @CNN is #fakenews https://t.co/9nM70GcrO4"
2017-02-22 23:35:49,a heartbreaking story of #fakenews: How a selfie with #Merkel changed #Syrian refugee's life @AJEnglish  https://t.co/mpejDf9slH #refugees
2017-02-22 23:35:02,~THEY LIE~ Oroville Dam Update [VIDEO] - &gt; https://t.co/t60WI5tzkx #California #mustsee #flood #fakenews @maga3x TELL THEM!
2017-02-22 23:35:01,~THEY LIE~ Oroville Dam Update [VIDEO] - &gt; https://t.co/JX5cVyDraq #California #mustsee #flood #fakenews @maga3x TELL THEM!
2017-02-22 23:34:47,@wamu885  There’s no surge. #FakeNews. The number apprehended on entire border was one-fourth the # in 2000. https://t.co/fEfmyvtiNU
2017-02-22 23:34:47,Hey @POTUS here is another example of brainwashing @MSNBC  #fakenews https://t.co/XHBDKBIW0k
2017-02-22 23:34:39,Woo hoooo!!   Can't wait.. how about you @wolfblitzer  ?? How about you @cnn?@cnnbrk @CNNPolitics . #fakenews!! https://t.co/UiXr7j4nQp
